Location,Date,Min Delay,stop_lat,stop_lon,stop_id,predictions
WELLESLEY STATION,2023-11-22,15.0,43.665358,-79.383941,89,7.311778
WELLESLEY STATION,2023-12-17,12.0,43.665358,-79.383941,89,7.311778
WESTON RD AT ROGERS RD,2023-11-04,10.0,43.681291,-79.476257,90,6.6960163
WILSON STATION,2023-10-01,13.0,43.734475,-79.45092,94,15.420035
WILSON STATION,2023-10-02,15.8,43.734475,-79.45092,94,15.420035
WILSON STATION,2023-10-03,17.333333333333332,43.734475,-79.45092,94,15.420035
WILSON STATION,2023-10-04,15.25,43.734475,-79.45092,94,15.420035
WILSON STATION,2023-10-05,17.0,43.734475,-79.45092,94,15.420035
WILSON STATION,2023-10-06,19.0,43.734475,-79.45092,94,15.420035
WILSON STATION,2023-10-07,13.0,43.734475,-79.45092,94,15.420035
WILSON STATION,2023-10-08,14.0,43.734475,-79.45092,94,15.420035
WILSON STATION,2023-10-10,20.666666666666668,43.734475,-79.45092,94,15.420035
WILSON STATION,2023-10-11,9.5,43.734475,-79.45092,94,15.420035
WILSON STATION,2023-10-12,13.25,43.734475,-79.45092,94,15.420035
WILSON STATION,2023-10-13,14.0,43.734475,-79.45092,94,15.420035
WILSON STATION,2023-10-14,15.0,43.734475,-79.45092,94,15.420035
WILSON STATION,2023-10-15,14.333333333333334,43.734475,-79.45092,94,15.420035
WILSON STATION,2023-10-16,13.75,43.734475,-79.45092,94,15.420035
WILSON STATION,2023-10-17,8.0,43.734475,-79.45092,94,15.420035
WILSON STATION,2023-10-18,16.0,43.734475,-79.45092,94,15.420035
WILSON STATION,2023-10-19,16.666666666666668,43.734475,-79.45092,94,15.420035
WILSON STATION,2023-10-20,9.8,43.734475,-79.45092,94,15.420035
WILSON STATION,2023-10-21,8.4,43.734475,-79.45092,94,15.420035
WILSON STATION,2023-10-22,8.75,43.734475,-79.45092,94,15.420035
WILSON STATION,2023-10-23,14.0,43.734475,-79.45092,94,15.420035
WILSON STATION,2023-10-24,13.333333333333334,43.734475,-79.45092,94,15.420035
WILSON STATION,2023-10-25,12.0,43.734475,-79.45092,94,15.420035
WILSON STATION,2023-10-26,13.2,43.734475,-79.45092,94,15.420035
WILSON STATION,2023-10-27,16.428571428571427,43.734475,-79.45092,94,15.420035
WILSON STATION,2023-10-28,7.666666666666667,43.734475,-79.45092,94,15.420035
WILSON STATION,2023-10-29,18.75,43.734475,-79.45092,94,15.420035
WILSON STATION,2023-10-30,19.0,43.734475,-79.45092,94,15.420035
WILSON STATION,2023-10-31,18.333333333333332,43.734475,-79.45092,94,15.420035
WILSON STATION,2023-11-01,10.0,43.734475,-79.45092,94,15.420035
WILSON STATION,2023-11-02,15.0,43.734475,-79.45092,94,15.420035
WILSON STATION,2023-11-04,22.333333333333332,43.734475,-79.45092,94,15.420035
WILSON STATION,2023-11-05,8.333333333333334,43.734475,-79.45092,94,15.420035
WILSON STATION,2023-11-06,13.5,43.734475,-79.45092,94,15.420035
WILSON STATION,2023-11-07,19.0,43.734475,-79.45092,94,15.420035
WILSON STATION,2023-11-08,12.333333333333334,43.734475,-79.45092,94,15.420035
WILSON STATION,2023-11-09,7.0,43.734475,-79.45092,94,15.420035
WILSON STATION,2023-11-10,12.5,43.734475,-79.45092,94,15.420035
WILSON STATION,2023-11-13,17.0,43.734475,-79.45092,94,15.420035
WILSON STATION,2023-11-15,8.0,43.734475,-79.45092,94,15.420035
WILSON STATION,2023-11-16,16.5,43.734475,-79.45092,94,15.420035
WILSON STATION,2023-11-17,25.0,43.734475,-79.45092,94,15.420035
WILSON STATION,2023-11-18,8.333333333333334,43.734475,-79.45092,94,15.420035
WILSON STATION,2023-11-19,10.0,43.734475,-79.45092,94,15.420035
WILSON STATION,2023-11-21,15.25,43.734475,-79.45092,94,15.420035
WILSON STATION,2023-11-22,30.0,43.734475,-79.45092,94,15.420035
WILSON STATION,2023-11-23,17.0,43.734475,-79.45092,94,15.420035
WILSON STATION,2023-11-24,22.0,43.734475,-79.45092,94,15.420035
WILSON STATION,2023-11-25,15.666666666666666,43.734475,-79.45092,94,15.420035
WILSON STATION,2023-11-27,8.0,43.734475,-79.45092,94,15.420035
WILSON STATION,2023-11-28,13.333333333333334,43.734475,-79.45092,94,15.420035
WILSON STATION,2023-11-29,20.333333333333332,43.734475,-79.45092,94,15.420035
WILSON STATION,2023-11-30,15.25,43.734475,-79.45092,94,15.420035
WILSON STATION,2023-12-01,6.0,43.734475,-79.45092,94,15.420035
WILSON STATION,2023-12-02,8.0,43.734475,-79.45092,94,15.420035
WILSON STATION,2023-12-03,25.0,43.734475,-79.45092,94,15.420035
WILSON STATION,2023-12-04,18.0,43.734475,-79.45092,94,15.420035
WILSON STATION,2023-12-06,8.666666666666666,43.734475,-79.45092,94,15.420035
WILSON STATION,2023-12-07,13.0,43.734475,-79.45092,94,15.420035
WILSON STATION,2023-12-08,24.0,43.734475,-79.45092,94,15.420035
WILSON STATION,2023-12-09,7.0,43.734475,-79.45092,94,15.420035
WILSON STATION,2023-12-10,10.0,43.734475,-79.45092,94,15.420035
WILSON STATION,2023-12-11,19.0,43.734475,-79.45092,94,15.420035
WILSON STATION,2023-12-12,19.2,43.734475,-79.45092,94,15.420035
WILSON STATION,2023-12-13,16.0,43.734475,-79.45092,94,15.420035
WILSON STATION,2023-12-14,16.5,43.734475,-79.45092,94,15.420035
WILSON STATION,2023-12-15,20.0,43.734475,-79.45092,94,15.420035
WILSON STATION,2023-12-16,12.0,43.734475,-79.45092,94,15.420035
WILSON STATION,2023-12-17,7.0,43.734475,-79.45092,94,15.420035
WILSON STATION,2023-12-18,18.0,43.734475,-79.45092,94,15.420035
WILSON STATION,2023-12-19,27.285714285714285,43.734475,-79.45092,94,15.420035
WILSON STATION,2023-12-20,22.333333333333332,43.734475,-79.45092,94,15.420035
WILSON STATION,2023-12-21,19.0,43.734475,-79.45092,94,15.420035
WILSON STATION,2023-12-23,30.0,43.734475,-79.45092,94,15.420035
WILSON STATION,2023-12-26,28.0,43.734475,-79.45092,94,15.420035
WILSON STATION,2023-12-27,15.333333333333334,43.734475,-79.45092,94,15.420035
WILSON STATION,2023-12-28,15.666666666666666,43.734475,-79.45092,94,15.420035
WILSON STATION,2023-12-29,20.0,43.734475,-79.45092,94,15.420035
WILSON STATION,2023-12-30,24.0,43.734475,-79.45092,94,15.420035
WILSON STATION,2023-12-31,12.5,43.734475,-79.45092,94,15.420035
WOODBINE STATION,2023-10-02,12.0,43.68644,-79.312471,95,6.1677694
WOODBINE STATION,2023-10-03,13.0,43.68644,-79.312471,95,6.1677694
WOODBINE STATION,2023-10-04,9.0,43.68644,-79.312471,95,6.1677694
WOODBINE STATION,2023-10-08,27.5,43.68644,-79.312471,95,6.1677694
WOODBINE STATION,2023-10-10,12.0,43.68644,-79.312471,95,6.1677694
WOODBINE STATION,2023-10-11,25.0,43.68644,-79.312471,95,6.1677694
WOODBINE STATION,2023-10-12,25.0,43.68644,-79.312471,95,6.1677694
WOODBINE STATION,2023-10-15,30.0,43.68644,-79.312471,95,6.1677694
WOODBINE STATION,2023-10-16,30.0,43.68644,-79.312471,95,6.1677694
WOODBINE STATION,2023-10-20,10.0,43.68644,-79.312471,95,6.1677694
WOODBINE STATION,2023-10-24,0.0,43.68644,-79.312471,95,6.1677694
WOODBINE STATION,2023-10-28,21.333333333333332,43.68644,-79.312471,95,6.1677694
WOODBINE STATION,2023-10-29,12.0,43.68644,-79.312471,95,6.1677694
WOODBINE STATION,2023-10-30,9.0,43.68644,-79.312471,95,6.1677694
WOODBINE STATION,2023-10-31,11.0,43.68644,-79.312471,95,6.1677694
WOODBINE STATION,2023-11-02,30.0,43.68644,-79.312471,95,6.1677694
WOODBINE STATION,2023-11-08,24.0,43.68644,-79.312471,95,6.1677694
WOODBINE STATION,2023-11-13,24.5,43.68644,-79.312471,95,6.1677694
WOODBINE STATION,2023-11-14,15.0,43.68644,-79.312471,95,6.1677694
WOODBINE STATION,2023-11-16,11.333333333333334,43.68644,-79.312471,95,6.1677694
WOODBINE STATION,2023-12-01,12.0,43.68644,-79.312471,95,6.1677694
WOODBINE STATION,2023-12-04,15.0,43.68644,-79.312471,95,6.1677694
WOODBINE STATION,2023-12-07,0.0,43.68644,-79.312471,95,6.1677694
WOODBINE STATION,2023-12-08,30.0,43.68644,-79.312471,95,6.1677694
WOODBINE STATION,2023-12-13,25.0,43.68644,-79.312471,95,6.1677694
WOODBINE STATION,2023-12-29,15.0,43.68644,-79.312471,95,6.1677694
WOODBINE STATION,2023-12-31,25.0,43.68644,-79.312471,95,6.1677694
YORK MILLS STATION,2023-10-01,12.5,43.745136,-79.406134,96,12.701934
YORK MILLS STATION,2023-10-02,10.0,43.745136,-79.406134,96,12.701934
YORK MILLS STATION,2023-10-05,30.0,43.745136,-79.406134,96,12.701934
YORK MILLS STATION,2023-10-06,22.666666666666668,43.745136,-79.406134,96,12.701934
YORK MILLS STATION,2023-10-07,48.0,43.745136,-79.406134,96,12.701934
YORK MILLS STATION,2023-10-08,20.0,43.745136,-79.406134,96,12.701934
YORK MILLS STATION,2023-10-09,26.5,43.745136,-79.406134,96,12.701934
YORK MILLS STATION,2023-10-11,12.5,43.745136,-79.406134,96,12.701934
YORK MILLS STATION,2023-10-12,5.0,43.745136,-79.406134,96,12.701934
YORK MILLS STATION,2023-10-13,17.0,43.745136,-79.406134,96,12.701934
YORK MILLS STATION,2023-10-14,0.0,43.745136,-79.406134,96,12.701934
YORK MILLS STATION,2023-10-18,18.0,43.745136,-79.406134,96,12.701934
YORK MILLS STATION,2023-10-20,20.0,43.745136,-79.406134,96,12.701934
YORK MILLS STATION,2023-10-21,5.0,43.745136,-79.406134,96,12.701934
YORK MILLS STATION,2023-10-23,10.0,43.745136,-79.406134,96,12.701934
YORK MILLS STATION,2023-10-24,8.5,43.745136,-79.406134,96,12.701934
YORK MILLS STATION,2023-10-25,17.5,43.745136,-79.406134,96,12.701934
YORK MILLS STATION,2023-10-26,15.0,43.745136,-79.406134,96,12.701934
YORK MILLS STATION,2023-10-28,22.5,43.745136,-79.406134,96,12.701934
YORK MILLS STATION,2023-10-29,0.0,43.745136,-79.406134,96,12.701934
YORK MILLS STATION,2023-10-30,12.333333333333334,43.745136,-79.406134,96,12.701934
YORK MILLS STATION,2023-11-01,12.5,43.745136,-79.406134,96,12.701934
YORK MILLS STATION,2023-11-03,10.0,43.745136,-79.406134,96,12.701934
YORK MILLS STATION,2023-11-04,10.0,43.745136,-79.406134,96,12.701934
YORK MILLS STATION,2023-11-05,10.0,43.745136,-79.406134,96,12.701934
YORK MILLS STATION,2023-11-07,30.0,43.745136,-79.406134,96,12.701934
YORK MILLS STATION,2023-11-09,25.0,43.745136,-79.406134,96,12.701934
YORK MILLS STATION,2023-11-10,10.0,43.745136,-79.406134,96,12.701934
YORK MILLS STATION,2023-11-11,6.0,43.745136,-79.406134,96,12.701934
YORK MILLS STATION,2023-11-12,15.0,43.745136,-79.406134,96,12.701934
YORK MILLS STATION,2023-11-13,20.0,43.745136,-79.406134,96,12.701934
YORK MILLS STATION,2023-11-14,15.0,43.745136,-79.406134,96,12.701934
YORK MILLS STATION,2023-11-15,17.5,43.745136,-79.406134,96,12.701934
YORK MILLS STATION,2023-11-17,11.5,43.745136,-79.406134,96,12.701934
YORK MILLS STATION,2023-11-18,14.5,43.745136,-79.406134,96,12.701934
YORK MILLS STATION,2023-11-19,15.0,43.745136,-79.406134,96,12.701934
YORK MILLS STATION,2023-11-20,14.666666666666666,43.745136,-79.406134,96,12.701934
YORK MILLS STATION,2023-11-21,15.0,43.745136,-79.406134,96,12.701934
YORK MILLS STATION,2023-11-22,10.0,43.745136,-79.406134,96,12.701934
YORK MILLS STATION,2023-11-23,11.0,43.745136,-79.406134,96,12.701934
YORK MILLS STATION,2023-11-25,16.6,43.745136,-79.406134,96,12.701934
YORK MILLS STATION,2023-11-26,27.5,43.745136,-79.406134,96,12.701934
YORK MILLS STATION,2023-11-28,11.0,43.745136,-79.406134,96,12.701934
YORK MILLS STATION,2023-11-29,11.333333333333334,43.745136,-79.406134,96,12.701934
YORK MILLS STATION,2023-12-02,14.0,43.745136,-79.406134,96,12.701934
YORK MILLS STATION,2023-12-03,8.75,43.745136,-79.406134,96,12.701934
YORK MILLS STATION,2023-12-04,11.0,43.745136,-79.406134,96,12.701934
YORK MILLS STATION,2023-12-09,27.5,43.745136,-79.406134,96,12.701934
YORK MILLS STATION,2023-12-10,10.0,43.745136,-79.406134,96,12.701934
YORK MILLS STATION,2023-12-11,16.333333333333332,43.745136,-79.406134,96,12.701934
YORK MILLS STATION,2023-12-12,10.0,43.745136,-79.406134,96,12.701934
YORK MILLS STATION,2023-12-13,15.0,43.745136,-79.406134,96,12.701934
YORK MILLS STATION,2023-12-14,15.0,43.745136,-79.406134,96,12.701934
YORK MILLS STATION,2023-12-15,10.0,43.745136,-79.406134,96,12.701934
YORK MILLS STATION,2023-12-16,12.666666666666666,43.745136,-79.406134,96,12.701934
YORK MILLS STATION,2023-12-18,9.5,43.745136,-79.406134,96,12.701934
YORK MILLS STATION,2023-12-20,11.25,43.745136,-79.406134,96,12.701934
YORK MILLS STATION,2023-12-21,10.0,43.745136,-79.406134,96,12.701934
YORK MILLS STATION,2023-12-22,15.0,43.745136,-79.406134,96,12.701934
YORK MILLS STATION,2023-12-23,25.0,43.745136,-79.406134,96,12.701934
YORK MILLS STATION,2023-12-24,20.0,43.745136,-79.406134,96,12.701934
YORK MILLS STATION,2023-12-28,20.0,43.745136,-79.406134,96,12.701934
YORK MILLS STATION,2023-12-29,20.0,43.745136,-79.406134,96,12.701934
YORK MILLS STATION,2023-12-30,17.0,43.745136,-79.406134,96,12.701934
